,Município,1991,2000,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
279,IRINEÓPOLIS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10503.0,10556.0,10843.0,10916.0,10989.0,11061.0,11133.0,11155.0,11222.0,11289.0,11354.0
280,ITÁ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6401.0,6375.0,6420.0,6383.0,6347.0,6311.0,6275.0,6209.0,6169.0,6129.0,6091.0
281,ITAGUAJÉ,4659.0,4649.0,4639.0,4629.0,4620.0,4487.0,4466.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4553.0,4538.0,-1.0
282,ITAIÓPOLIS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20395.0,20485.0,21015.0,21139.0,21263.0,21385.0,21506.0,21556.0,21669.0,21780.0,21889.0
283,ITAIPULÂNDIA,9869.0,10056.0,10236.0,10413.0,10587.0,10961.0,11176.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9195.0,9357.0,-1.0
284,ITAJAÍ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,186127.0,188791.0,197809.0,201557.0,205271.0,208958.0,212615.0,215895.0,219536.0,223112.0,226617.0
285,ITAMBARACÁ,6887.0,6869.0,6852.0,6835.0,6819.0,6616.0,6582.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6734.0,6710.0,-1.0
286,ITAMBÉ,6173.0,6183.0,6192.0,6201.0,6210.0,6107.0,6108.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5981.0,5983.0,-1.0
287,ITAPEJARA D'OESTE,11211.0,11335.0,11454.0,11571.0,11685.0,11831.0,11964.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10637.0,10738.0,-1.0
288,ITAPEMA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47327.0,48807.0,52923.0,55016.0,57089.0,59147.0,61187.0,63250.0,65312.0,67338.0,69323.0
289,ITAPERUÇU,25974.0,26371.0,26755.0,27131.0,27500.0,28187.0,28634.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24236.0,24573.0,-1.0
290,ITAPIRANGA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15518.0,15623.0,16107.0,16253.0,16398.0,16541.0,16683.0,16736.0,16872.0,17007.0,17139.0
291,ITAPOÁ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15218.0,15658.0,16899.0,17521.0,18137.0,18749.0,19355.0,19963.0,20576.0,21177.0,21766.0
292,ITAÚNA DO SUL,3476.0,3411.0,3349.0,3288.0,3229.0,2951.0,2865.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3517.0,3453.0,-1.0
293,ITUPORANGA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22462.0,22667.0,23490.0,23777.0,24061.0,24343.0,24622.0,24812.0,25086.0,25355.0,25619.0
294,IVAÍ,13451.0,13541.0,13628.0,13714.0,13797.0,13791.0,13879.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12886.0,12954.0,-1.0
295,IVAIPORÃ,32699.0,32705.0,32710.0,32715.0,32720.0,32035.0,31984.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31782.0,31748.0,-1.0
296,IVATÉ,7901.0,7958.0,8013.0,8067.0,8120.0,8128.0,8185.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7560.0,7603.0,-1.0
297,IVATUBA,3159.0,3180.0,3201.0,3220.0,3240.0,3238.0,3259.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3027.0,3043.0,-1.0
298,JABORÁ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4030.0,4018.0,4057.0,4040.0,4023.0,4006.0,3990.0,3955.0,3936.0,3918.0,3899.0
299,JABOTI,5135.0,5166.0,5197.0,5226.0,5255.0,5244.0,5274.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4926.0,4950.0,-1.0
300,JACAREZINHO,40221.0,40232.0,40243.0,40253.0,40263.0,39435.0,39378.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39083.0,39045.0,-1.0
301,JACINTO MACHADO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10585.0,10562.0,10677.0,10642.0,10608.0,10573.0,10539.0,10457.0,10416.0,10376.0,10337.0
302,JAGUAPITÃ,12939.0,13059.0,13174.0,13287.0,13398.0,13494.0,13620.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12325.0,12421.0,-1.0
303,JAGUARIAÍVA,34096.0,34285.0,34468.0,34647.0,34822.0,34683.0,34857.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32747.0,32882.0,-1.0
304,JAGUARUNA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17496.0,17695.0,18425.0,18704.0,18980.0,19254.0,19527.0,19755.0,20024.0,20288.0,20547.0
305,JANDAIA DO SUL,21057.0,21131.0,21203.0,21273.0,21341.0,21122.0,21176.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20315.0,20359.0,-1.0
306,JANIÓPOLIS,6341.0,6226.0,6114.0,6005.0,5897.0,5400.0,5245.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6413.0,6298.0,-1.0
307,JAPIRA,5058.0,5065.0,5071.0,5078.0,5084.0,4995.0,4994.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4904.0,4904.0,-1.0
308,JAPURÁ,9020.0,9095.0,9167.0,9238.0,9307.0,9349.0,9425.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8610.0,8669.0,-1.0
309,JARAGUÁ DO SUL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,145782.0,148353.0,156519.0,160143.0,163735.0,167300.0,170835.0,174158.0,177697.0,181173.0,184579.0
310,JARDIM ALEGRE,12371.0,12280.0,12191.0,12104.0,12019.0,11465.0,11328.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12221.0,12121.0,-1.0
311,JARDIM OLINDA,1424.0,1416.0,1409.0,1403.0,1396.0,1343.0,1331.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1401.0,1392.0,-1.0
312,JARDINÓPOLIS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1749.0,1732.0,1721.0,1697.0,1672.0,1649.0,1625.0,1595.0,1570.0,1546.0,1520.0
313,JATAIZINHO,12387.0,12447.0,12504.0,12560.0,12615.0,12536.0,12588.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11918.0,11958.0,-1.0
314,JESUÍTAS,9072.0,9017.0,8964.0,8912.0,8861.0,8495.0,8412.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8938.0,8876.0,-1.0
315,JOAÇABA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27247.0,27467.0,28398.0,28705.0,29008.0,29310.0,29608.0,29827.0,30118.0,30404.0,30684.0
316,JOAQUIM TÁVORA,11347.0,11447.0,11544.0,11639.0,11731.0,11803.0,11908.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10819.0,10899.0,-1.0
317,JOINVILLE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,520905.0,526338.0,546981.0,554601.0,562151.0,569645.0,577077.0,583144.0,590466.0,597658.0,604708.0
318,JOSÉ BOITEUX,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4731.0,4741.0,4837.0,4850.0,4862.0,4874.0,4887.0,4985.0,4997.0,5007.0,5019.0
319,JUNDIAÍ DO SUL,3483.0,3469.0,3456.0,3443.0,3430.0,3315.0,3292.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3416.0,3399.0,-1.0
320,JUPIÁ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2143.0,2138.0,2158.0,2150.0,2142.0,2134.0,2127.0,2110.0,2101.0,2092.0,2083.0
321,JURANDA,7755.0,7726.0,7697.0,7669.0,7650.0,7391.0,7340.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7604.0,7567.0,-1.0
322,JUSSARA,6897.0,6931.0,6963.0,6995.0,7026.0,6983.0,7013.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6634.0,6657.0,-1.0
323,KALORÉ,4511.0,4473.0,4438.0,4402.0,4368.0,4154.0,4100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4465.0,4425.0,-1.0
324,LACERDÓPOLIS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2201.0,2203.0,2242.0,2244.0,2246.0,2249.0,2251.0,2245.0,2246.0,2247.0,2248.0
325,LAGES,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,156665.0,156604.0,158961.0,158846.0,158732.0,158620.0,158508.0,157743.0,157544.0,157349.0,157158.0
326,LAGUNA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51869.0,42750.0,43979.0,44316.0,44650.0,44982.0,45311.0,45500.0,45814.0,46122.0,46424.0
327,LAJEADO GRANDE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1484.0,1478.0,1488.0,1479.0,1470.0,1461.0,1453.0,1437.0,1427.0,1418.0,1408.0
328,LAPA,47023.0,47294.0,47557.0,47814.0,48067.0,47909.0,48163.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45137.0,45334.0,-1.0
329,LARANJAL,6384.0,6337.0,6292.0,6248.0,6205.0,5921.0,5852.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6308.0,6257.0,-1.0
330,LARANJEIRAS DO SUL,31936.0,32036.0,32133.0,32228.0,32379.0,32006.0,32073.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30835.0,30891.0,-1.0
331,LAURENTINO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6077.0,6147.0,6402.0,6500.0,6598.0,6694.0,6790.0,6875.0,6970.0,7063.0,7154.0
332,LAURO MULLER,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14426.0,14483.0,14841.0,14919.0,14996.0,15073.0,15149.0,15174.0,15244.0,15313.0,15380.0
333,LEBON RÉGIS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11850.0,11862.0,12077.0,12091.0,12105.0,12119.0,12133.0,12099.0,12107.0,12115.0,12122.0
334,LEOBERTO LEAL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3337.0,3309.0,3298.0,3258.0,3218.0,3179.0,3140.0,3083.0,3041.0,3000.0,2960.0
335,LEÓPOLIS,4200.0,4182.0,4165.0,4147.0,4131.0,3984.0,3954.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4123.0,4101.0,-1.0
336,LIDIANÓPOLIS,3891.0,3831.0,3774.0,3717.0,3662.0,3391.0,3310.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3911.0,3851.0,-1.0
337,LINDOESTE,5309.0,5247.0,5187.0,5129.0,5071.0,4762.0,4676.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5295.0,5231.0,-1.0
338,LINDÓIA DO SUL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4632.0,4622.0,4674.0,4659.0,4644.0,4630.0,4615.0,4580.0,4563.0,4546.0,4530.0
339,LOANDA,22288.0,22448.0,22603.0,22754.0,22903.0,22927.0,23086.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21328.0,21451.0,-1.0
340,LOBATO,4626.0,4658.0,4690.0,4721.0,4751.0,4755.0,4787.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4427.0,4452.0,-1.0
341,LONDRINA,537566.0,543003.0,548249.0,553393.0,558439.0,563943.0,569733.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,511279.0,515707.0,-1.0
342,LONTRAS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10387.0,10526.0,11005.0,11200.0,11393.0,11584.0,11774.0,11942.0,12130.0,12315.0,12497.0
343,LUIZ ALVES,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10628.0,10811.0,11395.0,11653.0,11908.0,12162.0,12413.0,12609.0,12859.0,13107.0,13347.0
344,LUIZIANA,7487.0,7479.0,7471.0,7463.0,7455.0,7285.0,7262.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7298.0,7282.0,-1.0
345,LUNARDELLI,5193.0,5159.0,5127.0,5095.0,5063.0,4845.0,4794.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5122.0,5084.0,-1.0
346,LUPIONÓPOLIS,4805.0,4832.0,4859.0,4885.0,4911.0,4894.0,4920.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4613.0,4633.0,-1.0
347,LUZERNA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5603.0,5605.0,5698.0,5700.0,5701.0,5703.0,5705.0,5686.0,5685.0,5684.0,5683.0
348,MACIEIRA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1821.0,1815.0,1831.0,1823.0,1815.0,1807.0,1799.0,1784.0,1775.0,1766.0,1757.0
349,MAFRA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53141.0,53361.0,54708.0,55012.0,55313.0,55611.0,55907.0,56017.0,56292.0,56561.0,56825.0
350,MAJOR GERCINO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3290.0,3300.0,3375.0,3389.0,3402.0,3416.0,3429.0,3430.0,3442.0,3454.0,3465.0
351,MAJOR VIEIRA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7523.0,7566.0,7782.0,7841.0,7899.0,7957.0,8015.0,8048.0,8103.0,8156.0,8209.0
352,MALLET,13475.0,13522.0,13567.0,13611.0,13738.0,13595.0,13630.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13002.0,13030.0,-1.0
353,MAMBORÊ,14095.0,14017.0,13943.0,13870.0,13798.0,13252.0,13132.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13870.0,13781.0,-1.0
354,MANDAGUAÇU,21156.0,21419.0,21672.0,21920.0,22164.0,22531.0,22819.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20008.0,20227.0,-1.0
355,MANDAGUARI,34006.0,34150.0,34289.0,34425.0,34559.0,34281.0,34400.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32755.0,32849.0,-1.0
356,MANDIRITUBA,24112.0,24516.0,24905.0,25287.0,25662.0,26411.0,26869.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22580.0,22927.0,-1.0
357,MANFRINÓPOLIS,3053.0,3003.0,2954.0,2907.0,2861.0,2639.0,2571.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3076.0,3026.0,-1.0
358,MANGUEIRINHA,17402.0,17367.0,17334.0,17301.0,17269.0,16787.0,16714.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16994.0,16941.0,-1.0
359,MANOEL RIBAS,13610.0,13635.0,13660.0,13684.0,13708.0,13494.0,13502.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13177.0,13185.0,-1.0
360,MARACAJÁ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6471.0,6535.0,6784.0,6873.0,6963.0,7051.0,7139.0,7207.0,7293.0,7378.0,7461.0
361,MARAVILHA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22376.0,22642.0,23602.0,23975.0,24345.0,24712.0,25076.0,25403.0,25762.0,26116.0,26463.0
362,MARECHAL CÂNDIDO RONDON,49773.0,50299.0,50808.0,51306.0,51795.0,52379.0,52944.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47266.0,47697.0,-1.0
363,MAREMA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2169.0,2136.0,2094.0,2046.0,1999.0,1952.0,1906.0,1846.0,1797.0,1750.0,1703.0
364,MARIA HELENA,6034.0,6007.0,5982.0,5957.0,5932.0,5720.0,5677.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5924.0,5892.0,-1.0
365,MARIALVA,33794.0,34096.0,34388.0,34675.0,34955.0,35180.0,35496.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32209.0,32451.0,-1.0
366,MARILÂNDIA DO SUL,9088.0,9083.0,9078.0,9073.0,9068.0,8858.0,8836.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8848.0,8832.0,-1.0
367,MARILENA,7100.0,7117.0,7134.0,7150.0,7166.0,7067.0,7076.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6866.0,6874.0,-1.0
368,MARILUZ,10526.0,10534.0,10541.0,10548.0,10555.0,10354.0,10345.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10219.0,10214.0,-1.0
369,MARINGÁ,385753.0,391698.0,397437.0,403063.0,406693.0,417010.0,423666.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,362329.0,367410.0,-1.0
370,MARIÓPOLIS,6529.0,6558.0,6585.0,6612.0,6638.0,6586.0,6610.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6288.0,6306.0,-1.0
371,MARIPÁ,5810.0,5802.0,5793.0,5784.0,5776.0,5624.0,5603.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5669.0,5654.0,-1.0
372,MARMELEIRO,14397.0,14434.0,14470.0,14505.0,14539.0,14346.0,14367.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13919.0,13936.0,-1.0
373,MARQUINHO,4965.0,4917.0,4871.0,4826.0,4725.0,4472.0,4405.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4929.0,4879.0,-1.0
374,MARUMBI,4745.0,4750.0,4755.0,4760.0,4765.0,4681.0,4679.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4603.0,4602.0,-1.0
375,MASSARANDUBA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14837.0,14993.0,15586.0,15806.0,16024.0,16240.0,16455.0,16704.0,16916.0,17125.0,17330.0
376,MATELÂNDIA,17026.0,17186.0,17340.0,17491.0,17640.0,17775.0,17943.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16212.0,16340.0,-1.0
377,MATINHOS,31690.0,32148.0,32591.0,33024.0,33450.0,34207.0,34720.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29831.0,30220.0,-1.0
378,MATO RICO,3765.0,3716.0,3668.0,3622.0,3576.0,3340.0,3272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3766.0,3716.0,-1.0
379,MATOS COSTA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2811.0,2784.0,2767.0,2729.0,2690.0,2652.0,2614.0,2560.0,2520.0,2480.0,2442.0
380,MAUÁ DA SERRA,9355.0,9534.0,9705.0,9874.0,10039.0,10397.0,10601.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8715.0,8870.0,-1.0
381,MEDIANEIRA,44149.0,44523.0,44885.0,45239.0,45586.0,45812.0,46198.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42124.0,42420.0,-1.0
382,MELEIRO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6994.0,6988.0,7085.0,7076.0,7066.0,7056.0,7047.0,7028.0,7015.0,7001.0,6989.0
383,MERCEDES,5316.0,5357.0,5398.0,5437.0,5476.0,5493.0,5536.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5080.0,5113.0,-1.0
384,MIRADOR,2355.0,2345.0,2334.0,2324.0,2314.0,2231.0,2213.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2314.0,2301.0,-1.0
385,MIRASELVA,1896.0,1890.0,1885.0,1880.0,1875.0,1816.0,1806.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1855.0,1848.0,-1.0
386,MIRIM DOCE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2495.0,2477.0,2476.0,2450.0,2424.0,2399.0,2374.0,2336.0,2309.0,2283.0,2257.0
387,MISSAL,10813.0,10830.0,10847.0,10863.0,10879.0,10700.0,10702.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10478.0,10481.0,-1.0
388,MODELO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4054.0,4063.0,4147.0,4158.0,4169.0,4181.0,4192.0,4200.0,4209.0,4218.0,4227.0
389,MONDAÍ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10347.0,10458.0,10877.0,11034.0,11189.0,11343.0,11496.0,11592.0,11742.0,11889.0,12034.0
390,MONTE CARLO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9347.0,9381.0,9604.0,9650.0,9695.0,9740.0,9785.0,9824.0,9866.0,9906.0,9945.0
391,MONTE CASTELO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8346.0,8346.0,8478.0,8476.0,8475.0,8473.0,8471.0,8280.0,8275.0,8269.0,8263.0
392,MOREIRA SALES,12800.0,12754.0,12709.0,12664.0,12621.0,12201.0,12121.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12546.0,12487.0,-1.0
393,MORRETES,16325.0,16381.0,16435.0,16488.0,16540.0,16366.0,16406.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15753.0,15785.0,-1.0
394,MORRO DA FUMAÇA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16247.0,16364.0,16888.0,17052.0,17213.0,17373.0,17532.0,17642.0,17796.0,17947.0,18095.0
395,MORRO GRANDE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2888.0,2886.0,2928.0,2925.0,2921.0,2918.0,2915.0,2898.0,2893.0,2888.0,2884.0
396,MUNHOZ DE MELO,3857.0,3883.0,3909.0,3934.0,3958.0,3958.0,3984.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3693.0,3713.0,-1.0
397,NAVEGANTES,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62187.0,63764.0,68337.0,70565.0,72772.0,74964.0,77137.0,79285.0,81475.0,83626.0,85734.0
398,NOSSA SENHORA DAS GRAÇAS,4053.0,4059.0,4064.0,4070.0,4075.0,4008.0,4008.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3929.0,3930.0,-1.0
399,NOVA ALIANÇA DO IVAÍ,1500.0,1509.0,1518.0,1527.0,1536.0,1534.0,1543.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1439.0,1446.0,-1.0
400,NOVA AMÉRICA DA COLINA,3560.0,3556.0,3553.0,3549.0,3545.0,3456.0,3445.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3470.0,3462.0,-1.0
401,NOVA AURORA,11786.0,11659.0,11537.0,11418.0,11300.0,10650.0,10472.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11730.0,11598.0,-1.0
402,NOVA CANTU,7023.0,6833.0,6650.0,6471.0,6295.0,5550.0,5302.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7234.0,7050.0,-1.0
403,NOVA ERECHIM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4332.0,4386.0,4577.0,4654.0,4729.0,4804.0,4879.0,4945.0,5019.0,5092.0,5163.0
404,NOVA ESPERANÇA,27678.0,27783.0,27886.0,27986.0,28084.0,27821.0,27904.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26684.0,26749.0,-1.0
405,NOVA ESPERANÇA DO SUDOESTE,5218.0,5211.0,5206.0,5200.0,5194.0,5063.0,5046.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5086.0,5074.0,-1.0
406,NOVA FÁTIMA,8363.0,8361.0,8359.0,8357.0,8356.0,8170.0,8153.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8135.0,8124.0,-1.0
407,NOVA ITABERABA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4268.0,4269.0,4338.0,4338.0,4339.0,4339.0,4339.0,4333.0,4331.0,4329.0,4327.0
408,NOVA LARANJEIRAS,12010.0,11988.0,11968.0,11947.0,11927.0,11603.0,11554.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11206.0,11690.0,-1.0
409,NOVA LONDRINA,13452.0,13461.0,13470.0,13478.0,13486.0,13225.0,13213.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13060.0,13052.0,-1.0
410,NOVA OLÍMPIA,5733.0,5758.0,5782.0,5806.0,5829.0,5785.0,5806.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5521.0,5537.0,-1.0
411,NOVA PRATA DO IGUAÇU,10698.0,10710.0,10722.0,10733.0,10745.0,10552.0,10548.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10376.0,10374.0,-1.0
412,NOVA SANTA BÁRBARA,4106.0,4135.0,4163.0,4190.0,4217.0,4220.0,4249.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3931.0,3953.0,-1.0
413,NOVA SANTA ROSA,7994.0,8044.0,8092.0,8140.0,8186.0,8171.0,8219.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7665.0,7702.0,-1.0
414,NOVA TEBAS,7100.0,6943.0,6792.0,6644.0,6498.0,5856.0,5649.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7239.0,7085.0,-1.0
415,NOVA TRENTO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12370.0,12544.0,13135.0,13379.0,13621.0,13861.0,14099.0,14312.0,14549.0,14782.0,15010.0
416,NOVA VENEZA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13448.0,13581.0,14098.0,14285.0,14470.0,14654.0,14837.0,14987.0,15166.0,15342.0,15515.0
417,NOVO HORIZONTE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2724.0,2697.0,2681.0,2643.0,2606.0,2569.0,2532.0,2481.0,2442.0,2404.0,2366.0
418,NOVO ITACOLOMI,2906.0,2906.0,2907.0,2907.0,2908.0,2848.0,2844.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2825.0,2822.0,-1.0
419,ORLEANS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21498.0,21599.0,22171.0,22311.0,22449.0,22587.0,22723.0,22785.0,22912.0,23038.0,23161.0
420,ORTIGUEIRA,23646.0,23530.0,23418.0,23308.0,23200.0,22327.0,22141.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23240.0,23103.0,-1.0
421,OTACÍLIO COSTA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16517.0,16691.0,17349.0,17593.0,17835.0,18075.0,18313.0,18510.0,18744.0,18975.0,19201.0
